id,unix,date,symbol,open,high,low,close,volto,volfrom
9930631,1594166400,2020-07-08 00:00:00,LINK/USD,5.72487,6.58,5.60555,6.5049,9542932.08,62075818.887192
9930632,1594080000,2020-07-07 00:00:00,LINK/USD,5.36365,5.9,5.328,5.72489,6781701.15,38824493.0966235
9930633,1593993600,2020-07-06 00:00:00,LINK/USD,4.74992,5.55516,4.73511,5.36366,4865632.49,26097598.361313403
9930634,1593907200,2020-07-05 00:00:00,LINK/USD,4.81531,4.829,4.62003,4.75004,1058829.32,5029481.623172801
9930635,1593820800,2020-07-04 00:00:00,LINK/USD,4.72449,4.85211,4.71916,4.82,778240.88,3751121.0416
9930636,1593734400,2020-07-03 00:00:00,LINK/USD,4.79936,4.89,4.70533,4.72449,2078648.81,9820555.5163569
9930637,1593648000,2020-07-02 00:00:00,LINK/USD,4.71,4.92,4.60328,4.7972,2983045.87,14310267.647564001
9930638,1593561600,2020-07-01 00:00:00,LINK/USD,4.56543,4.73001,4.52123,4.71,1408385.36,6633495.045600001
9930639,1593475200,2020-06-30 00:00:00,LINK/USD,4.61843,4.66372,4.54,4.56637,863830.15,3944568.0820555002
9930640,1593388800,2020-06-29 00:00:00,LINK/USD,4.56672,4.65218,4.42067,4.61849,1412901.26,6525470.340297401
9930641,1593302400,2020-06-28 00:00:00,LINK/USD,4.40025,4.62095,4.3222,4.56001,1739376.58,7931574.5985658
9930642,1593216000,2020-06-27 00:00:00,LINK/USD,4.67599,4.69089,4.29505,4.40293,2636712.57,11609260.875830099
9930643,1593129600,2020-06-26 00:00:00,LINK/USD,4.80042,4.86,4.63,4.67598,1991087.67,9310286.1231666
9930644,1593043200,2020-06-25 00:00:00,LINK/USD,4.70665,4.84684,4.49,4.81042,3114374.79,14981450.7773118
9930645,1592956800,2020-06-24 00:00:00,LINK/USD,4.80244,4.94,4.4879,4.70667,4025540.88,18946892.4936696
9930646,1592870400,2020-06-23 00:00:00,LINK/USD,4.48589,4.95973,4.42359,4.80272,6345310.0,30474747.2432
9930647,1592784000,2020-06-22 00:00:00,LINK/USD,4.17804,4.4884,4.17504,4.48199,2727502.15,12224637.361278499
9930648,1592697600,2020-06-21 00:00:00,LINK/USD,4.16832,4.1998,4.13564,4.17802,662818.73,2769269.9103146
9930649,1592611200,2020-06-20 00:00:00,LINK/USD,4.0942,4.2,4.06,4.17346,1921097.73,8017624.532245801
9930650,1592524800,2020-06-19 00:00:00,LINK/USD,4.135,4.17616,4.04556,4.09639,1236106.41,5063573.9368599
9930651,1592438400,2020-06-18 00:00:00,LINK/USD,4.16359,4.24244,4.09063,4.14063,1972699.14,8168217.2400581995
9930652,1592352000,2020-06-17 00:00:00,LINK/USD,4.05054,4.195,3.95427,4.16341,1943158.1,8090163.865121
9930653,1592265600,2020-06-16 00:00:00,LINK/USD,3.93501,4.10977,3.89602,4.04969,1424459.02,5768617.4487038
9930654,1592179200,2020-06-15 00:00:00,LINK/USD,3.92922,3.99,3.64785,3.94787,4098630.23,16180859.3261101
9930655,1592092800,2020-06-14 00:00:00,LINK/USD,4.10723,4.11596,3.911,3.93138,1365473.26,5368194.2648988
9930656,1592006400,2020-06-13 00:00:00,LINK/USD,4.08,4.12967,4.00176,4.10722,843919.13,3466161.5291186
9930657,1591920000,2020-06-12 00:00:00,LINK/USD,3.95659,4.18893,3.86,4.07999,2602193.25,10616922.4380675
9930658,1591833600,2020-06-11 00:00:00,LINK/USD,4.42599,4.45616,3.9,3.9544,4342731.18,17172896.178192
