id,unix,date,symbol,open,high,low,close,volto,volfrom
9929051,1601078400,2020-09-26 00:00:00,XRP/USD,0.2417,0.2456,0.2378,0.2417,28177383.017281,6810473.475276818
9929052,1600992000,2020-09-25 00:00:00,XRP/USD,0.2329,0.2454,0.2297,0.2417,44970752.89981,10869430.975884078
9929053,1600905600,2020-09-24 00:00:00,XRP/USD,0.2216,0.2342,0.2195,0.2329,53262004.928638,12404720.94787979
9929054,1600819200,2020-09-23 00:00:00,XRP/USD,0.2332,0.2352,0.2204,0.2215,58793346.918374,13022726.342419842
9929055,1600732800,2020-09-22 00:00:00,XRP/USD,0.2312,0.2346,0.2294,0.2331,41450367.494,9662080.6628514
9929056,1600646400,2020-09-21 00:00:00,XRP/USD,0.2466,0.2481,0.2292,0.2312,84451731.749201,19525240.380415272
9929057,1600560000,2020-09-20 00:00:00,XRP/USD,0.2508,0.2512,0.2425,0.2465,36726259.240123,9053022.902690321
9929058,1600473600,2020-09-19 00:00:00,XRP/USD,0.2508,0.2549,0.2476,0.2509,42955324.913321,10777491.02075224
9929059,1600387200,2020-09-18 00:00:00,XRP/USD,0.2522,0.2552,0.246,0.2507,63121453.06594,15824548.283631157
9929060,1600300800,2020-09-17 00:00:00,XRP/USD,0.2468,0.2585,0.2463,0.2523,60128977.2428,15170540.95835844
9929061,1600214400,2020-09-16 00:00:00,XRP/USD,0.2432,0.2512,0.2343,0.2469,53065520.494937,13101877.010199947
9929062,1600128000,2020-09-15 00:00:00,XRP/USD,0.2458,0.2494,0.2424,0.2432,43568490.585889,10595856.910488203
9929063,1600041600,2020-09-14 00:00:00,XRP/USD,0.2421,0.2486,0.2393,0.2458,40040923.424414,9842058.977720961
9929064,1599955200,2020-09-13 00:00:00,XRP/USD,0.2476,0.2536,0.2375,0.2422,39516067.170295,9570791.46864545
9929065,1599868800,2020-09-12 00:00:00,XRP/USD,0.2427,0.2489,0.2402,0.2476,30992924.1686,7673848.02414536
9929066,1599782400,2020-09-11 00:00:00,XRP/USD,0.2433,0.2447,0.2369,0.2428,33134042.375625,8044945.488801749
9929067,1599696000,2020-09-10 00:00:00,XRP/USD,0.2392,0.2489,0.2389,0.2433,51251539.766814,12469499.625265846
9929068,1599609600,2020-09-09 00:00:00,XRP/USD,0.2367,0.243,0.233,0.2392,42395507.50022,10141005.394052625
9929069,1599523200,2020-09-08 00:00:00,XRP/USD,0.2423,0.2437,0.2312,0.2367,57461527.791194,13601143.62817562
9929070,1599436800,2020-09-07 00:00:00,XRP/USD,0.24,0.2431,0.23,0.2422,52223272.375874,12648476.569436682
9929071,1599350400,2020-09-06 00:00:00,XRP/USD,0.2376,0.2436,0.23,0.2401,67251720.078984,16147137.99096406
9929072,1599264000,2020-09-05 00:00:00,XRP/USD,0.2549,0.2586,0.2311,0.2376,113531013.499045,26974968.80737309
9929073,1599177600,2020-09-04 00:00:00,XRP/USD,0.2448,0.266,0.2403,0.2549,113983000.245809,29054266.76265672
9929074,1599091200,2020-09-03 00:00:00,XRP/USD,0.2762,0.2768,0.2389,0.2453,127415511.620849,31255025.00059426
9929075,1599004800,2020-09-02 00:00:00,XRP/USD,0.2952,0.3039,0.2635,0.2762,109375711.983228,30209571.649767574
9929076,1598918400,2020-09-01 00:00:00,XRP/USD,0.2814,0.2989,0.2761,0.2954,81382798.79167,24040478.763059314
9929077,1598832000,2020-08-31 00:00:00,XRP/USD,0.2832,0.2846,0.2784,0.2814,90780320.119139,25545582.081525713
9929078,1598745600,2020-08-30 00:00:00,XRP/USD,0.274,0.284,0.2739,0.2832,77202689.740312,21863801.734456357
9929079,1598659200,2020-08-29 00:00:00,XRP/USD,0.272,0.277,0.2691,0.2741,41293273.306172,11318486.213221746
9929080,1598572800,2020-08-28 00:00:00,XRP/USD,0.2649,0.2735,0.2602,0.272,60093052.976635,16345310.409644721
9929081,1598486400,2020-08-27 00:00:00,XRP/USD,0.2766,0.2786,0.2549,0.2648,82841565.302985,21936446.492230427
9929082,1598400000,2020-08-26 00:00:00,XRP/USD,0.2765,0.281,0.2741,0.2765,62923153.955953,17398252.068821006
9929083,1598313600,2020-08-25 00:00:00,XRP/USD,0.2887,0.2895,0.2702,0.2766,75107235.645539,20774661.37955609
9929084,1598227200,2020-08-24 00:00:00,XRP/USD,0.285,0.2922,0.2823,0.2887,48153622.315446,13901950.76246926
9929085,1598140800,2020-08-23 00:00:00,XRP/USD,0.2863,0.2883,0.2773,0.285,49040637.775191,13976581.765929434
9929086,1598054400,2020-08-22 00:00:00,XRP/USD,0.2794,0.2869,0.2731,0.2862,65298286.935168,18688369.72084508
9929087,1597968000,2020-08-21 00:00:00,XRP/USD,0.2923,0.2962,0.277,0.2794,109763323.685256,30667872.637660526
9929088,1597881600,2020-08-20 00:00:00,XRP/USD,0.2899,0.2949,0.2842,0.2921,78880776.747798,23041074.888031796
9929089,1597795200,2020-08-19 00:00:00,XRP/USD,0.3026,0.3063,0.279,0.29,114691696.660678,33260592.031596616
9929090,1597708800,2020-08-18 00:00:00,XRP/USD,0.316,0.3219,0.2974,0.3027,125287738.685838,37924598.50020316
9929091,1597622400,2020-08-17 00:00:00,XRP/USD,0.3046,0.3283,0.2972,0.3159,189442359.031803,59844841.21814658
9929092,1597536000,2020-08-16 00:00:00,XRP/USD,0.2991,0.305,0.2921,0.3046,93875681.73404,28594532.656188585
9929093,1597449600,2020-08-15 00:00:00,XRP/USD,0.3004,0.3057,0.2916,0.2991,92036381.98809,27528081.852637716
9929094,1597363200,2020-08-14 00:00:00,XRP/USD,0.2949,0.3077,0.2899,0.3004,130409771.174409,39175095.260792464
9929095,1597276800,2020-08-13 00:00:00,XRP/USD,0.2825,0.2961,0.2719,0.2949,128987779.911637,38038496.29594175
9929096,1597190400,2020-08-12 00:00:00,XRP/USD,0.2831,0.2874,0.2716,0.2823,93135556.956389,26292167.728788614
9929097,1597104000,2020-08-11 00:00:00,XRP/USD,0.2948,0.308,0.2672,0.2831,127742239.239393,36163827.92867216
9929098,1597017600,2020-08-10 00:00:00,XRP/USD,0.288,0.3006,0.2848,0.2949,81971451.304964,24173380.989833884
9929099,1596931200,2020-08-09 00:00:00,XRP/USD,0.2954,0.299,0.2825,0.288,79942273.760245,23023374.842950556
9929100,1596844800,2020-08-08 00:00:00,XRP/USD,0.2948,0.2991,0.2902,0.2954,64297951.246537,18993614.79822703
9929101,1596758400,2020-08-07 00:00:00,XRP/USD,0.3034,0.3103,0.278,0.2949,106305101.332765,31349374.383032396
9929102,1596672000,2020-08-06 00:00:00,XRP/USD,0.3028,0.3115,0.2976,0.3034,73098445.367185,22178068.324403927
9929103,1596585600,2020-08-05 00:00:00,XRP/USD,0.3016,0.3084,0.2902,0.3028,92297595.319989,27947711.86289267
9929104,1596499200,2020-08-04 00:00:00,XRP/USD,0.3104,0.3194,0.2911,0.3017,125037414.654845,37723788.00136674
9929105,1596412800,2020-08-03 00:00:00,XRP/USD,0.2879,0.32,0.2839,0.3104,181393360.24655,56304499.02052912
9929106,1596326400,2020-08-02 00:00:00,XRP/USD,0.2912,0.328,0.2439,0.2881,285725960.467789,82317649.21077001
9929107,1596240000,2020-08-01 00:00:00,XRP/USD,0.2601,0.2985,0.2561,0.2913,205088513.696928,59742284.03991512
9929108,1596153600,2020-07-31 00:00:00,XRP/USD,0.2444,0.2613,0.2421,0.26,82846875.695002,21540187.680700522
9929109,1596067200,2020-07-30 00:00:00,XRP/USD,0.2436,0.25,0.2343,0.2444,75256701.17839,18392737.767998517
9929110,1595980800,2020-07-29 00:00:00,XRP/USD,0.2309,0.251,0.2296,0.2437,126729471.614482,30883972.232449263
9929111,1595894400,2020-07-28 00:00:00,XRP/USD,0.2248,0.235,0.217,0.2309,101289098.408826,23387652.82259792
9929112,1595808000,2020-07-27 00:00:00,XRP/USD,0.2155,0.2299,0.2091,0.2248,113042754.040751,25412011.108360823
9929113,1595721600,2020-07-26 00:00:00,XRP/USD,0.215,0.2253,0.213,0.2155,71613021.371257,15432606.105505886
9929114,1595635200,2020-07-25 00:00:00,XRP/USD,0.2044,0.218,0.2039,0.215,64422117.127789,13850755.182474634
9929115,1595548800,2020-07-24 00:00:00,XRP/USD,0.2088,0.2089,0.2021,0.2043,36592774.424984,7475903.815024232
9929116,1595462400,2020-07-23 00:00:00,XRP/USD,0.2039,0.2106,0.2019,0.2088,70155891.755126,14648550.19847031
9929117,1595376000,2020-07-22 00:00:00,XRP/USD,0.1997,0.205,0.1961,0.2039,39419817.890774,8037700.867928818
9929118,1595289600,2020-07-21 00:00:00,XRP/USD,0.1947,0.201,0.194,0.1997,40988211.149738,8185345.766602678
9929119,1595203200,2020-07-20 00:00:00,XRP/USD,0.1998,0.2003,0.1918,0.1948,35682274.590407,6950907.090211283
9929120,1595116800,2020-07-19 00:00:00,XRP/USD,0.2,0.202,0.1959,0.1998,28844415.8744,5763114.29170512
9929121,1595030400,2020-07-18 00:00:00,XRP/USD,0.1945,0.2025,0.1938,0.2,45146808.29342,9029361.658684
9929122,1594944000,2020-07-17 00:00:00,XRP/USD,0.1944,0.1981,0.1911,0.1946,36357002.547399,7075072.695723845
9929123,1594857600,2020-07-16 00:00:00,XRP/USD,0.197,0.1974,0.1882,0.1943,48852663.943897,9492072.604299188
9929124,1594771200,2020-07-15 00:00:00,XRP/USD,0.199,0.1998,0.1963,0.1971,34572350.90415,6814210.363207965
9929125,1594684800,2020-07-14 00:00:00,XRP/USD,0.1986,0.1998,0.195,0.1991,35378429.929129,7043845.398889584
9929126,1594598400,2020-07-13 00:00:00,XRP/USD,0.2011,0.2066,0.1922,0.1986,61354282.412735,12184960.48716917
9929127,1594512000,2020-07-12 00:00:00,XRP/USD,0.2012,0.204,0.1978,0.2012,35603321.756144,7163388.337336173
9929128,1594425600,2020-07-11 00:00:00,XRP/USD,0.1991,0.2055,0.1979,0.2011,37753489.047786,7592226.647509764
9929129,1594339200,2020-07-10 00:00:00,XRP/USD,0.2026,0.2027,0.1924,0.199,43877987.723673,8731719.557010928
9929130,1594252800,2020-07-09 00:00:00,XRP/USD,0.2057,0.2117,0.1966,0.2026,99591148.372759,20177166.660320975
9929131,1594166400,2020-07-08 00:00:00,XRP/USD,0.1851,0.2069,0.1837,0.2058,106083876.09846,21832061.70106307
9929132,1594080000,2020-07-07 00:00:00,XRP/USD,0.1889,0.1897,0.1831,0.1852,32946031.634906,6101605.058784592
9929133,1593993600,2020-07-06 00:00:00,XRP/USD,0.1771,0.1893,0.1765,0.1889,51333490.400594,9696896.336672207
