id,unix,date,symbol,open,high,low,close,volto,volfrom
9928746,1601510400,2020-10-01 00:00:00,ETH/USD,360.01,370.25,345.01,352.9,123288.381776,43508469.928750396
9928747,1601424000,2020-09-30 00:00:00,ETH/USD,359.93,361.51,351.38,359.89,61528.3697469,22143444.98821184
9928748,1601337600,2020-09-29 00:00:00,ETH/USD,353.68,360.59,350.19,359.9,116581.13501754,41957550.49281264
9928749,1601251200,2020-09-28 00:00:00,ETH/USD,357.53,368.52,351.88,353.91,104212.37558644,36881801.84379698
9928750,1601164800,2020-09-27 00:00:00,ETH/USD,354.01,362.86,347.05,357.55,80085.26429182,28634486.247540243
9928751,1601078400,2020-09-26 00:00:00,ETH/USD,352.12,356.5,346.03,354.13,61035.01105045,21614328.46329586
9928752,1600992000,2020-09-25 00:00:00,ETH/USD,349.14,358.12,337.63,352.11,126913.44997664,44687494.87127471
9928753,1600905600,2020-09-24 00:00:00,ETH/USD,320.65,353.14,316.65,349.14,183245.45463309,63978318.03059704
9928754,1600819200,2020-09-23 00:00:00,ETH/USD,344.25,344.64,313.0,320.63,190725.11444266,61152193.443750076
9928755,1600732800,2020-09-22 00:00:00,ETH/USD,340.36,346.84,335.57,344.26,125988.89838001,43372938.15630224
9928756,1600646400,2020-09-21 00:00:00,ETH/USD,371.03,376.76,331.0,340.11,266795.43383713,90739795.00234629
9928757,1600560000,2020-09-20 00:00:00,ETH/USD,385.25,385.31,364.89,370.69,89803.37071302,33289211.489609387
9928758,1600473600,2020-09-19 00:00:00,ETH/USD,384.6,388.43,377.2,385.23,70257.87733175,27065442.084510054
9928759,1600387200,2020-09-18 00:00:00,ETH/USD,389.52,392.69,375.19,384.64,163353.49313499,62832287.59944256
9928760,1600300800,2020-09-17 00:00:00,ETH/USD,365.22,394.55,363.4,389.45,212965.41279613,82939380.01345283
9928761,1600214400,2020-09-16 00:00:00,ETH/USD,364.05,373.37,355.0,365.23,130167.7980122,47541184.867995806
9928762,1600128000,2020-09-15 00:00:00,ETH/USD,377.27,382.76,362.5,364.2,170054.9627384,61934017.42932528
9928763,1600041600,2020-09-14 00:00:00,ETH/USD,366.58,384.61,355.66,377.28,190573.77197746,71899672.69165611
9928764,1599955200,2020-09-13 00:00:00,ETH/USD,387.82,390.41,353.58,366.58,164465.94392732,60289925.72487697
9928765,1599868800,2020-09-12 00:00:00,ETH/USD,373.93,388.25,364.88,387.81,109437.79363532,42441070.74971345
9928766,1599782400,2020-09-11 00:00:00,ETH/USD,367.94,375.38,355.81,373.93,132464.58690229,49532482.9803733
9928767,1599696000,2020-09-10 00:00:00,ETH/USD,351.11,377.79,350.23,368.06,217245.43576712,79959355.08844618
9928768,1599609600,2020-09-09 00:00:00,ETH/USD,337.48,359.41,330.6,351.1,166730.61512655,58539118.97093171
9928769,1599523200,2020-09-08 00:00:00,ETH/USD,353.71,357.01,325.36,337.48,209229.73612667,70610851.3480286
9928770,1599436800,2020-09-07 00:00:00,ETH/USD,352.85,358.66,323.17,353.71,215514.08931085,76229488.53014074
9928771,1599350400,2020-09-06 00:00:00,ETH/USD,335.25,360.61,316.43,352.77,266338.83290829,93956350.08505745
9928772,1599264000,2020-09-05 00:00:00,ETH/USD,389.2,394.38,310.0,335.25,607878.87819331,203791393.91430718
9928773,1599177600,2020-09-04 00:00:00,ETH/USD,382.15,400.5,359.0,388.96,286186.00739699,111314909.43713324
9928774,1599091200,2020-09-03 00:00:00,ETH/USD,439.99,451.0,370.0,382.87,407832.29146336,156146749.43257666
9928775,1599004800,2020-09-02 00:00:00,ETH/USD,475.57,481.2,420.58,440.02,320308.05438354,140941950.08984527
9928776,1598918400,2020-09-01 00:00:00,ETH/USD,433.88,488.95,429.66,475.57,333743.62207967,158718454.35242867
9928777,1598832000,2020-08-31 00:00:00,ETH/USD,428.92,439.0,418.16,433.89,168619.80537213,73162447.35291348
9928778,1598745600,2020-08-30 00:00:00,ETH/USD,398.57,429.9,398.24,428.94,170379.4456584,73082559.4207141
9928779,1598659200,2020-08-29 00:00:00,ETH/USD,395.35,405.82,392.34,398.58,89963.76995825,35857759.42995929
9928780,1598572800,2020-08-28 00:00:00,ETH/USD,383.27,398.16,379.67,395.47,123755.41938251,48941555.70320123
9928781,1598486400,2020-08-27 00:00:00,ETH/USD,386.12,397.15,371.5,383.25,121889.95194935,46714324.084588386
9928782,1598400000,2020-08-26 00:00:00,ETH/USD,383.26,393.5,377.56,386.1,131417.52221164,50740305.325914204
9928783,1598313600,2020-08-25 00:00:00,ETH/USD,407.76,409.31,369.36,383.33,189576.54223265,72670375.93404172
9928784,1598227200,2020-08-24 00:00:00,ETH/USD,390.78,411.97,387.72,407.76,153521.94600679,62600108.70372869
9928785,1598140800,2020-08-23 00:00:00,ETH/USD,395.52,400.0,383.67,390.9,79939.92783349,31248517.79011124
9928786,1598054400,2020-08-22 00:00:00,ETH/USD,388.0,399.73,379.53,395.62,145453.08931908,57544151.196414426
9928787,1597968000,2020-08-21 00:00:00,ETH/USD,415.92,418.92,385.0,388.05,218376.51497554,84741006.63625829
9928788,1597881600,2020-08-20 00:00:00,ETH/USD,407.6,419.58,402.3,415.92,146536.51021535,60947465.32876837
9928789,1597795200,2020-08-19 00:00:00,ETH/USD,422.31,426.97,393.75,407.59,212936.96902525,86790979.20500164
9928790,1597708800,2020-08-18 00:00:00,ETH/USD,431.5,434.27,414.44,422.31,148682.30738539,62790025.23192406
9928791,1597622400,2020-08-17 00:00:00,ETH/USD,433.71,447.5,420.5,431.5,221839.14358535,95723590.45707852
9928792,1597536000,2020-08-16 00:00:00,ETH/USD,432.67,437.0,412.51,433.7,198013.6894012,85878537.09330045
9928793,1597449600,2020-08-15 00:00:00,ETH/USD,438.83,443.33,428.0,432.55,170960.90077551,73949137.63044685
9928794,1597363200,2020-08-14 00:00:00,ETH/USD,425.0,445.45,417.52,438.83,320572.96388462,140677033.7414878
9928795,1597276800,2020-08-13 00:00:00,ETH/USD,387.27,432.94,376.46,424.94,363868.52826094,154622292.39920384
9928796,1597190400,2020-08-12 00:00:00,ETH/USD,378.92,389.57,365.19,387.27,193171.5051413,74809528.79607125
9928797,1597104000,2020-08-11 00:00:00,ETH/USD,395.77,398.3,364.77,378.88,231283.21718575,87628585.32733695
9928798,1597017600,2020-08-10 00:00:00,ETH/USD,390.41,400.21,385.44,395.78,198449.18038811,78542216.61400616
9928799,1596931200,2020-08-09 00:00:00,ETH/USD,397.5,401.0,384.02,390.41,144028.58904543,56230201.449226335
9928800,1596844800,2020-08-08 00:00:00,ETH/USD,379.76,400.06,376.18,397.51,109615.57796907,43573288.39848501
9928801,1596758400,2020-08-07 00:00:00,ETH/USD,395.28,398.57,362.88,379.75,258109.56327072,98017106.65205592
9928802,1596672000,2020-08-06 00:00:00,ETH/USD,401.21,404.03,391.0,395.28,147321.25541594,58233145.84081276
9928803,1596585600,2020-08-05 00:00:00,ETH/USD,389.76,408.0,383.86,401.21,208377.2177264,83603023.52400894
9928804,1596499200,2020-08-04 00:00:00,ETH/USD,386.27,403.64,380.67,389.82,250989.95459676,97840904.10090898
9928805,1596412800,2020-08-03 00:00:00,ETH/USD,372.19,399.69,366.34,386.22,246596.56665901,95240525.97504285
9928806,1596326400,2020-08-02 00:00:00,ETH/USD,387.4,415.0,325.75,372.21,573146.54484066,213330875.45514202
9928807,1596240000,2020-08-01 00:00:00,ETH/USD,346.86,394.0,343.75,387.4,308505.50003166,119515030.71226509
